method,nbins_ts,model,alpha,bins_T,Ts,p_threshold,cal_cov,cal_avg_size,cal_std_size,test_cov,test_avg_size,test_std_size
tempscale_global_cp,2,densenet121,0.04,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.3, 1.5]",0.00527127976106001,0.9620098039215687,7.348039215686274,5.398024881927936,0.9535452322738386,7.200488997555012,5.469980288580427
tempscale_global_cp,2,densenet121,0.05,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.3, 1.5]",0.008397487564850037,0.9522058823529411,6.238970588235294,4.718081709629751,0.9364303178484108,6.0440097799511,4.653050061541352
tempscale_global_cp,2,densenet121,0.06,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.3, 1.5]",0.0105387656578948,0.9411764705882353,5.677696078431373,4.297490442538542,0.9242053789731052,5.481662591687042,4.278825007646121
tempscale_global_cp,2,densenet121,0.07,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.3, 1.5]",0.013814236088321552,0.9301470588235294,5.0318627450980395,3.787099420450535,0.9119804400977995,4.865525672371638,3.8223394032188724
tempscale_global_cp,2,densenet121,0.08,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.3, 1.5]",0.016371365038213348,0.9203431372549019,4.675245098039215,3.522501191739941,0.8997555012224939,4.488997555012225,3.492990007243517
tempscale_global_cp,2,densenet121,0.09,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.3, 1.5]",0.02111808654219527,0.9117647058823529,4.165441176470588,3.085121124750685,0.8899755501222494,4.019559902200489,3.1443835600277987
tempscale_global_cp,2,densenet121,0.1,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.3, 1.5]",0.02418775030446152,0.9007352941176471,3.9019607843137254,2.863340993580917,0.8777506112469438,3.801955990220049,2.958952449277471
tempscale_global_cp,2,efficientnet_b0,0.01,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.7000000000000002, 1.9000000000000001]",0.001484184762638563,0.9901960784313726,10.044117647058824,6.305771920674814,0.9926650366748166,9.792176039119804,6.015329838368363
tempscale_global_cp,2,efficientnet_b0,0.02,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.7000000000000002, 1.9000000000000001]",0.003854112582532765,0.9816176470588235,7.498774509803922,5.112939991914522,0.980440097799511,7.227383863080685,4.840702857878452
tempscale_global_cp,2,efficientnet_b0,0.03,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.7000000000000002, 1.9000000000000001]",0.007308246829688891,0.9718137254901961,5.964460784313726,4.157731011047592,0.9682151589242054,5.647921760391198,3.9319706244367563
