method,nbins_ts,model,alpha,p_threshold,cal_cov,cal_avg_size,cal_std_size,test_cov,test_avg_size,test_std_size,bins_T,Ts,cal_score,test_score
tempscale_global_cp,2.0,mobilenet_v3_large,0.05,0.0195530586710122,0.9522058823529412,5.799019607843137,3.875994372050165,0.9511002444987776,5.6552567237163816,3.797564268283783,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.7]",0.8670343137254903,0.8697488330740165
tempscale_global_cp,2.0,mobilenet_v3_large,0.06,0.0250877417481274,0.9411764705882352,5.074754901960785,3.322981465834544,0.938875305623472,4.985330073349633,3.307364524644289,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.7]",0.8779801693404634,0.8788619693265171
tempscale_global_cp,2.0,mobilenet_v3_large,0.07,0.0289104007914653,0.931372549019608,4.699754901960785,3.0749302460963768,0.9364303178484108,4.5843520782396086,2.95497585132415,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.7]",0.8816009358288771,0.886752611691487
tempscale_global_cp,2.0,mobilenet_v3_large,0.08,0.0334180776506368,0.920343137254902,4.299019607843137,2.742869368410489,0.9364303178484108,4.237163814180929,2.689286500672691,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.7]",0.8851938502673797,0.8946432540564571
tempscale_global_cp,2.0,mobilenet_v3_large,0.09,0.0366216401610512,0.9117647058823528,4.057598039215686,2.556779936237981,0.9315403422982884,4.029339853300733,2.5153066482770017,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.7]",0.8863914884135471,0.8969215381195821
tempscale_global_cp,2.0,mobilenet_v3_large,0.1,0.0394265403355653,0.9019607843137256,3.883578431372549,2.447472673789548,0.921760391198044,3.8190709046454767,2.321690665773494,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.7]",0.8854445187165776,0.8968104023116248
tempscale_global_cp,3.0,resnet50,0.01,0.0012414188801199,0.991421568627451,12.214460784313726,7.218531211160713,0.9926650366748166,12.19804400977995,7.042476509844117,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.1, 1.9000000000000001, 1.9000000000000001]",0.7408366755793226,0.7418315181151367
tempscale_global_cp,3.0,resnet50,0.02,0.0057981188452538,0.9803921568627452,8.055147058823529,5.711670884434711,0.982885085574572,7.701711491442543,5.402980433038287,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.1, 1.9000000000000001, 1.9000000000000001]",0.8298518270944741,0.8391309179817736
tempscale_global_cp,3.0,resnet50,0.03,0.008869759088566,0.971813725490196,6.9375,5.021499426973784,0.9731051344743276,6.633251833740832,4.709919765060067,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.1, 1.9000000000000001, 1.9000000000000001]",0.8509636809269161,0.8585241164703267
tempscale_global_cp,3.0,resnet50,0.04,0.0192056312922375,0.9607843137254902,4.930147058823529,3.579116028714514,0.9486552567237164,4.777506112469438,3.4798592895964213,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.1, 1.9000000000000001, 1.9000000000000001]",0.891070632798574,0.8884752167148255
tempscale_global_cp,3.0,resnet50,0.05,0.0243596562779426,0.9522058823529412,4.412990196078432,3.1455349431114663,0.938875305623472,4.3398533007334965,3.150565746997924,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.1, 1.9000000000000001, 1.9000000000000001]",0.8985349821746881,0.8935318959768839
tempscale_global_cp,3.0,resnet50,0.06,0.0278919813799518,0.9411764705882352,4.131127450980392,2.921977523942118,0.9315403422982884,3.9926650366748166,2.845224195303492,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.1, 1.9000000000000001, 1.9000000000000001]",0.8994262477718359,0.897755056679262
tempscale_global_cp,3.0,resnet50,0.07,0.0346074386870477,0.931372549019608,3.7450980392156863,2.5879103331354227,0.9193154034229828,3.611246943765281,2.4985023700314968,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.1, 1.9000000000000001, 1.9000000000000001]",0.9032976827094474,0.9003111802622805
tempscale_global_cp,3.0,resnet50,0.08,0.0396082492762439,0.920343137254902,3.4669117647058822,2.333973988811749,0.9168704156479216,3.374083129584352,2.2904955535036597,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.1, 1.9000000000000001, 1.9000000000000001]",0.9041053921568627,0.90447877306068
tempscale_global_cp,3.0,resnet50,0.09,0.0478826773894077,0.9117647058823528,3.170343137254902,2.059567078034481,0.904645476772616,3.0122249388753057,1.9296546147659657,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.1, 1.9000000000000001, 1.9000000000000001]",0.9065563725490196,0.9065903534118692
tempscale_global_cp,3.0,resnet50,0.1,0.0507046027760238,0.9019607843137256,3.0588235294117645,1.948848475542118,0.902200488997555,2.9070904645476774,1.8371801487351835,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.1, 1.9000000000000001, 1.9000000000000001]",0.9041889483065955,0.9077572793954212
tempscale_global_cp,3.0,convnext_tiny,0.01,0.0054026259117612,0.9901960784313726,9.25122549019608,5.217746251894027,0.982885085574572,9.058679706601469,5.074166723608609,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.0, 2.2, 2.1]",0.8075701871657754,0.8082907312736163
tempscale_global_cp,3.0,convnext_tiny,0.02,0.0107760911980957,0.9816176470588236,6.730392156862745,4.123802005851869,0.9706601466992664,6.665036674816626,4.042291715001332,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.0, 2.2, 2.1]",0.8605726381461676,0.8565792398310734
tempscale_global_cp,3.0,convnext_tiny,0.03,0.0132481690368674,0.9705882352941176,6.075980392156863,3.7929386816494657,0.9633251833740832,6.0464547677261615,3.700960477798026,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.0, 2.2, 2.1]",0.869930926916221,0.8669704378750834
tempscale_global_cp,3.0,convnext_tiny,0.04,0.0183480923765954,0.9620098039215688,5.15686274509804,3.305135926246455,0.9633251833740832,5.185819070904645,3.226524298366473,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.0, 2.2, 2.1]",0.8865307486631017,0.8865303400755724
tempscale_global_cp,3.0,convnext_tiny,0.05,0.0218410444416325,0.9509803921568628,4.707107843137255,3.022180823436336,0.9584352078239609,4.7799511002444985,2.9800459453235986,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.0, 2.2, 2.1]",0.8912377450980393,0.8933096243609691
tempscale_global_cp,3.0,convnext_tiny,0.06,0.0263334394760123,0.9399509803921569,4.225490196078432,2.722120218726205,0.9559902200488998,4.268948655256724,2.621341622530187,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.0, 2.2, 2.1]",0.8966688948306596,0.9037008224049788
tempscale_global_cp,3.0,convnext_tiny,0.07,0.0304962391475303,0.931372549019608,3.8848039215686274,2.498325804273404,0.9535452322738386,3.9633251833740832,2.377795550828926,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.0, 2.2, 2.1]",0.900122549019608,0.9094243165147811
tempscale_global_cp,3.0,convnext_tiny,0.08,0.0330449649975661,0.920343137254902,3.716911764705882,2.382947645755276,0.9462102689486552,3.809290953545232,2.2954854674954825,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.0, 2.2, 2.1]",0.8984235739750446,0.9092576128028451
tempscale_global_cp,3.0,convnext_tiny,0.09,0.038389150403593,0.9117647058823528,3.419117647058824,2.158164435639048,0.9290953545232272,3.459657701711492,2.067080641077994,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.0, 2.2, 2.1]",0.9009024064171123,0.9086463658590798
tempscale_global_cp,3.0,convnext_tiny,0.1,0.0437634884074547,0.9019607843137256,3.159313725490196,1.9682807068078485,0.9168704156479216,3.1858190709046457,1.877597793292571,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.0, 2.2, 2.1]",0.9019050802139038,0.9087575016670371
tempscale_global_cp,3.0,densenet121,0.01,0.0007452030084322,0.9901960784313726,12.33700980392157,7.199394233769756,0.9779951100244498,12.097799511002444,7.1703150656532,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.3, 1.3, 1.5]",0.7374387254901961,0.7367748388530785
tempscale_global_cp,3.0,densenet121,0.02,0.0013647170712607,0.9816176470588236,10.753676470588236,6.914524441222976,0.9731051344743276,10.496332518337407,6.888253084734779,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.3, 1.3, 1.5]",0.7691343582887701,0.7707268281840409
tempscale_global_cp,3.0,densenet121,0.03,0.002731011552764,0.9705882352941176,8.872549019607844,6.229942826394645,0.9633251833740832,8.682151589242054,6.333957790160443,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.3, 1.3, 1.5]",0.8063725490196079,0.8070682373860858
tempscale_global_cp,3.0,densenet121,0.04,0.0048124401814336,0.9620098039215688,7.350490196078431,5.464654677113638,0.9559902200488998,7.202933985330073,5.607835175235652,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.3, 1.3, 1.5]",0.8366755793226383,0.8370193376305846
tempscale_global_cp,3.0,densenet121,0.05,0.0079002458819412,0.9509803921568628,6.193627450980392,4.760875947005536,0.9339853300733496,6.024449877750612,4.736518766714521,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.3, 1.3, 1.5]",0.8574532085561497,0.8528006223605245
tempscale_global_cp,3.0,densenet121,0.06,0.0099009216960854,0.9399509803921569,5.665441176470588,4.346181759176058,0.9266503667481664,5.47677261613692,4.352451839682575,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.3, 1.3, 1.5]",0.8639427361853833,0.8615803511891532
tempscale_global_cp,3.0,densenet121,0.07,0.0136341476892891,0.931372549019608,4.947303921568627,3.754528975677283,0.9119804400977995,4.76039119804401,3.848766460821828,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.3, 1.3, 1.5]",0.8759748217468807,0.8705267837297177
tempscale_global_cp,3.0,densenet121,0.08,0.0160532342779312,0.920343137254902,4.6213235294117645,3.517461514099601,0.902200488997555,4.43520782396088,3.521687264867229,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.3, 1.3, 1.5]",0.87786876114082,0.8730273394087575
tempscale_global_cp,3.0,densenet121,0.09,0.0192069438268627,0.9105392156862744,4.261029411764706,3.231167293342504,0.8924205378973105,4.092909535452323,3.247895477218436,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.3, 1.3, 1.5]",0.881155303030303,0.8759168704156479
tempscale_global_cp,3.0,densenet121,0.1,0.022614687533678,0.9007352941176472,3.936274509803922,2.93864678793696,0.882640586797066,3.845965770171149,3.04541655026016,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.3, 1.3, 1.5]",0.8836341354723708,0.8766392531673706
tempscale_global_cp,3.0,efficientnet_b0,0.01,0.0014841847626385,0.9901960784313726,9.803921568627452,6.226586286093067,0.9926650366748166,9.530562347188264,6.012185663831564,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.6, 1.8, 1.9000000000000001]",0.7950089126559714,0.8024561013558569
tempscale_global_cp,3.0,efficientnet_b0,0.02,0.0039206045204362,0.9816176470588236,7.311274509803922,5.053747429532575,0.9755501222493888,7.029339853300733,4.775561238093221,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.6, 1.8, 1.9000000000000001]",0.8473707664884136,0.850744609913314
tempscale_global_cp,3.0,efficientnet_b0,0.03,0.0066698985066742,0.9705882352941176,6.036764705882353,4.268973946099908,0.9682151589242054,5.770171149144255,4.019024467755759,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.6, 1.8, 1.9000000000000001]",0.870822192513369,0.8756945987997333
tempscale_global_cp,3.0,efficientnet_b0,0.04,0.0105185257840806,0.9607843137254902,5.029411764705882,3.595560667924314,0.960880195599022,4.84841075794621,3.382177315159587,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.6, 1.8, 1.9000000000000001]",0.8888146167557932,0.8929762169370972
tempscale_global_cp,3.0,efficientnet_b0,0.05,0.0147185345168513,0.9509803921568628,4.415441176470588,3.140533051024779,0.9535452322738386,4.268948655256724,3.0498770057856355,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.6, 1.8, 1.9000000000000001]",0.8978665329768272,0.9024783285174482
tempscale_global_cp,3.0,efficientnet_b0,0.06,0.0217242452265262,0.9411764705882352,3.764705882352941,2.6528803088535025,0.9364303178484108,3.67481662591687,2.560634191027972,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.6, 1.8, 1.9000000000000001]",0.9077540106951871,0.9074238719715493
tempscale_global_cp,3.0,efficientnet_b0,0.07,0.0287908950880805,0.931372549019608,3.338235294117647,2.314343345553392,0.9193154034229828,3.254278728606357,2.175409925243576,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.6, 1.8, 1.9000000000000001]",0.9125445632798574,0.9084240942431651
tempscale_global_cp,3.0,efficientnet_b0,0.08,0.0338498349051341,0.920343137254902,3.106617647058824,2.1212406957015384,0.904645476772616,3.0122249388753057,2.032101105493458,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.6, 1.8, 1.9000000000000001]",0.9122938948306596,0.9065903534118692
tempscale_global_cp,3.0,efficientnet_b0,0.09,0.0406630197147868,0.9105392156862744,2.8517156862745097,1.901707694273708,0.8899755501222494,2.726161369193154,1.808246576261504,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.6, 1.8, 1.9000000000000001]",0.9131851604278074,0.9057568348521894
tempscale_global_cp,3.0,efficientnet_b0,0.1,0.0480703447093199,0.9007352941176472,2.638480392156863,1.7229533595043416,0.8801955990220048,2.5354523227383865,1.650172948867576,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.6, 1.8, 1.9000000000000001]",0.9131294563279857,0.9052011558124027
tempscale_global_cp,3.0,mobilenet_v3_large,0.01,0.0048667311365355,0.991421568627451,9.96936274509804,6.218669912148346,0.982885085574572,9.80195599022005,6.067863650349827,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.9000000000000001, 2.3, 2.7]",0.7918616310160428,0.791398088464103
tempscale_global_cp,3.0,mobilenet_v3_large,0.02,0.0084918930403797,0.9803921568627452,8.300245098039216,5.427715723869723,0.9779951100244498,8.056234718826406,5.2412942375677,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.9000000000000001, 2.3, 2.7]",0.8242814171122994,0.8286285841298067
tempscale_global_cp,3.0,mobilenet_v3_large,0.03,0.0114350692384465,0.971813725490196,7.370098039215686,4.882721435617569,0.9706601466992664,7.222493887530562,4.71349128963799,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.9000000000000001, 2.3, 2.7]",0.8411319073083778,0.8439097577239386
tempscale_global_cp,3.0,mobilenet_v3_large,0.04,0.0135648339471767,0.9607843137254902,6.827205882352941,4.524529553788178,0.9657701711491442,6.71638141809291,4.451614427760387,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.9000000000000001, 2.3, 2.7]",0.8479556595365418,0.8529673260724606
tempscale_global_cp,3.0,mobilenet_v3_large,0.05,0.0195530586710122,0.9522058823529412,5.748774509803922,3.800718903634981,0.9486552567237164,5.625916870415648,3.721925153577809,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.9000000000000001, 2.3, 2.7]",0.868176247771836,0.8691931540342299
tempscale_global_cp,3.0,mobilenet_v3_large,0.06,0.0279456476622653,0.9411764705882352,4.78186274509804,3.103044750927568,0.9339853300733496,4.65281173594132,2.993350114149185,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.9000000000000001, 2.3, 2.7]",0.8846368092691621,0.8839742164925539
tempscale_global_cp,3.0,mobilenet_v3_large,0.07,0.0307043620885472,0.9301470588235294,4.514705882352941,2.9078628045293677,0.9339853300733496,4.420537897310513,2.8438014270747267,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.9000000000000001, 2.3, 2.7]",0.8851938502673797,0.8892531673705268
tempscale_global_cp,3.0,mobilenet_v3_large,0.08,0.0338022673202255,0.920343137254902,4.245098039215686,2.694170447865728,0.9315403422982884,4.185819070904645,2.631331693403949,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.9000000000000001, 2.3, 2.7]",0.8864193404634582,0.8933651922649477
tempscale_global_cp,3.0,mobilenet_v3_large,0.09,0.0365484874053483,0.9117647058823528,4.0625,2.5470601325110978,0.9290953545232272,4.02200488997555,2.5032018401037552,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.9000000000000001, 2.3, 2.7]",0.8862800802139037,0.8958657479439875
tempscale_global_cp,3.0,mobilenet_v3_large,0.1,0.0392857054013263,0.9007352941176472,3.894607843137255,2.441706720504756,0.921760391198044,3.836185819070905,2.3318903472050616,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[1.9000000000000001, 2.3, 2.7]",0.8845811051693405,0.8964214269837741
tempscale_global_cp,4.0,resnet50,0.01,0.0015958287153184,0.9901960784313726,11.377450980392156,7.058382679588763,0.9902200488997556,11.207823960880196,6.8242582844456,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[2.1, 1.8, 2.1, 1.8]",0.75924688057041,0.7631140253389642
tempscale_global_cp,4.0,resnet50,0.02,0.0047342638726506,0.9803921568627452,8.442401960784315,5.889431887378832,0.980440097799511,8.114914425427873,5.616426968059188,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[2.1, 1.8, 2.1, 1.8]",0.8210505793226381,0.8285174483218494
tempscale_global_cp,4.0,resnet50,0.03,0.0083466206582352,0.9705882352941176,6.947303921568627,5.048385257837723,0.9682151589242054,6.691931540342298,4.779536497380013,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[2.1, 1.8, 2.1, 1.8]",0.85012811942959,0.8547454989997777
tempscale_global_cp,4.0,resnet50,0.04,0.0176661452719696,0.9607843137254902,5.077205882352941,3.686244972438504,0.9511002444987776,4.875305623471883,3.552140642795988,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[2.1, 1.8, 2.1, 1.8]",0.8877283868092691,0.8874749944432097
tempscale_global_cp,4.0,resnet50,0.05,0.0208571148108687,0.9509803921568628,4.696078431372549,3.384043340027112,0.9437652811735942,4.574572127139365,3.348530148703773,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[2.1, 1.8, 2.1, 1.8]",0.8914884135472372,0.8906423649699933
tempscale_global_cp,4.0,resnet50,0.06,0.0269634923462203,0.9411764705882352,4.126225490196078,2.910427242428145,0.9266503667481664,4.024449877750612,2.8780237638673296,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[2.1, 1.8, 2.1, 1.8]",0.8995376559714794,0.8945876861524784
tempscale_global_cp,4.0,resnet50,0.07,0.0333032023488841,0.931372549019608,3.756127450980392,2.5892096423409874,0.9193154034229828,3.633251833740832,2.514013426516833,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[2.1, 1.8, 2.1, 1.8]",0.9030470142602496,0.8998110691264725
tempscale_global_cp,4.0,resnet50,0.08,0.0397336936338799,0.9215686274509804,3.4375,2.294711657951224,0.9119804400977995,3.3202933985330074,2.244821024003856,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[2.1, 1.8, 2.1, 1.8]",0.9053865864527629,0.9032562791731495
tempscale_global_cp,4.0,resnet50,0.09,0.0467309112872204,0.9117647058823528,3.180147058823529,2.074151841289987,0.904645476772616,3.019559902200489,1.9251542476431784,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[2.1, 1.8, 2.1, 1.8]",0.9063335561497325,0.9064236496999333
tempscale_global_cp,4.0,resnet50,0.1,0.0501394785886964,0.9019607843137256,3.0379901960784315,1.9496801849106675,0.904645476772616,2.902200488997555,1.831594505924221,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[2.1, 1.8, 2.1, 1.8]",0.9046624331550803,0.909090909090909
tempscale_global_cp,4.0,convnext_tiny,0.01,0.0046049821295653,0.9901960784313726,9.502450980392156,5.6817124828517285,0.9877750611246944,9.30562347188264,5.573864322585224,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.9000000000000001, 1.8, 2.4000000000000004, 2.1]",0.8018605169340464,0.8051233607468327
tempscale_global_cp,4.0,convnext_tiny,0.02,0.0086153324177241,0.9816176470588236,7.311274509803922,4.67221347626386,0.9706601466992664,7.222493887530562,4.564868785886263,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.9000000000000001, 1.8, 2.4000000000000004, 2.1]",0.8473707664884136,0.8439097577239386
tempscale_global_cp,4.0,convnext_tiny,0.03,0.0131013212329504,0.9705882352941176,5.992647058823529,3.988334073188215,0.9633251833740832,5.943765281173594,3.770204446496099,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.9000000000000001, 1.8, 2.4000000000000004, 2.1]",0.8718248663101604,0.8693042898421872
tempscale_global_cp,4.0,convnext_tiny,0.04,0.0163759896240147,0.9620098039215688,5.360294117647059,3.5803236670102376,0.9633251833740832,5.332518337408313,3.396667972539914,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.9000000000000001, 1.8, 2.4000000000000004, 2.1]",0.8819073083778968,0.8831962658368526
tempscale_global_cp,4.0,convnext_tiny,0.05,0.0218410444416325,0.9509803921568628,4.607843137254902,3.076338741722935,0.960880195599022,4.657701711491443,2.9906448428492207,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.9000000000000001, 1.8, 2.4000000000000004, 2.1]",0.89349376114082,0.8973105134474328
tempscale_global_cp,4.0,convnext_tiny,0.06,0.0263223787983933,0.9399509803921569,4.14828431372549,2.769551177192304,0.9559902200488998,4.156479217603912,2.618341049878734,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.9000000000000001, 1.8, 2.4000000000000004, 2.1]",0.8984235739750446,0.9062569459879973
tempscale_global_cp,4.0,convnext_tiny,0.07,0.0292541595468911,0.931372549019608,3.8933823529411766,2.57526989464732,0.9486552567237164,3.9266503667481674,2.446393239076984,"[(0.02973080240190029, 0.08681334555149078), (0.08681334555149078, 0.1468987613916397), (0.1468987613916397, 0.32508887350559235), (0.32508887350559235, 0.6742244362831116)]","[1.9000000000000001, 1.8, 2.4000000000000004, 2.1]",0.8999275846702317,0.9078128472993998
