method,nbins_ts,model,alpha,test_cov,test_avg_size,test_score,test_score_impr_vs_global,cal_cov,cal_avg_size,cal_score,p_threshold
tempscale_global_cp,5.0,convnext_tiny,0.05,0.960880195599022,4.7530562347188265,0.8951433651922649,0.015058901978217243,0.9509803921568628,4.667892156862745,0.8921290106951871,0.0218566629087977
global_cp,,convnext_tiny,0.06,0.9511002444987776,4.530562347188264,0.895310068904201,,0.9411764705882352,4.515931372549019,0.8906807040998217,0.0015142360934986
tempscale_global_cp,1.0,convnext_tiny,0.06,0.9535452322738386,4.15158924205379,0.905145587908424,0.009835519004223081,0.9399509803921569,4.095588235294118,0.8996212121212122,0.0280985913946718
tempscale_global_cp,2.0,convnext_tiny,0.06,0.9559902200488998,4.2469437652811735,0.9042009335407868,0.008890864636585838,0.9399509803921569,4.166666666666667,0.8980057932263814,0.0273290858024307
tempscale_global_cp,3.0,convnext_tiny,0.06,0.9559902200488998,4.268948655256724,0.9037008224049788,0.008390753500777892,0.9399509803921569,4.225490196078432,0.8966688948306596,0.0263334394760123
tempscale_global_cp,4.0,convnext_tiny,0.06,0.9559902200488998,4.156479217603912,0.9062569459879973,0.01094687708379638,0.9399509803921569,4.14828431372549,0.8984235739750446,0.0263223787983933
tempscale_global_cp,5.0,convnext_tiny,0.06,0.9559902200488998,4.26161369193154,0.9038675261169149,0.008557457212713948,0.9411764705882352,4.232843137254902,0.8971145276292334,0.0258269704542531
global_cp,,convnext_tiny,0.07,0.9437652811735942,4.134474327628362,0.9006445876861525,,0.931372549019608,4.120098039215686,0.8947749554367201,0.0022455635480581
tempscale_global_cp,1.0,convnext_tiny,0.07,0.9511002444987776,4.024449877750612,0.9068126250277839,0.006168037341631405,0.9301470588235294,3.941176470588236,0.8982286096256684,0.0296860393593472
tempscale_global_cp,2.0,convnext_tiny,0.07,0.9486552567237164,3.8728606356968216,0.9090353411869305,0.008390753500778003,0.931372549019608,3.840686274509804,0.9011252228163994,0.0321080024451184
tempscale_global_cp,3.0,convnext_tiny,0.07,0.9535452322738386,3.9633251833740832,0.9094243165147811,0.008779728828628541,0.931372549019608,3.8848039215686274,0.900122549019608,0.0304962391475303
tempscale_global_cp,4.0,convnext_tiny,0.07,0.9486552567237164,3.9266503667481674,0.9078128472993998,0.0071682596132472964,0.931372549019608,3.8933823529411766,0.8999275846702317,0.0292541595468911
tempscale_global_cp,5.0,convnext_tiny,0.07,0.9486552567237164,3.948655256723717,0.9073127361635919,0.006668148477439351,0.931372549019608,3.872549019607843,0.9004010695187167,0.0304962391475303
global_cp,,convnext_tiny,0.08,0.938875305623472,3.8655256723716382,0.9043120693487442,,0.920343137254902,3.8333333333333335,0.8957776292335116,0.0029059036169201
tempscale_global_cp,1.0,convnext_tiny,0.08,0.9462102689486552,3.762836185819071,0.9103134029784397,0.00600133362969546,0.920343137254902,3.667892156862745,0.8995376559714796,0.0334190250136722
tempscale_global_cp,2.0,convnext_tiny,0.08,0.941320293398533,3.687041564792176,0.909591020226717,0.00527895087797281,0.9215686274509804,3.661764705882353,0.9002896613190732,0.0352537117423406
tempscale_global_cp,3.0,convnext_tiny,0.08,0.9462102689486552,3.809290953545232,0.9092576128028451,0.00494554345410092,0.920343137254902,3.716911764705882,0.8984235739750446,0.0330449649975661
tempscale_global_cp,4.0,convnext_tiny,0.08,0.938875305623472,3.7359413202933984,0.9072571682596133,0.0029450989108691372,0.920343137254902,3.6924019607843137,0.8989806149732621,0.0325174281624229
tempscale_global_cp,5.0,convnext_tiny,0.08,0.9437652811735942,3.809290953545232,0.9080351189153145,0.0037230495665703245,0.920343137254902,3.694852941176471,0.8989249108734403,0.0330449649975661
global_cp,,convnext_tiny,0.09,0.9290953545232272,3.5965770171149143,0.9055345632362747,,0.9105392156862744,3.5723039215686274,0.8968081550802138,0.0037875827401876
tempscale_global_cp,1.0,convnext_tiny,0.09,0.9266503667481664,3.359413202933985,0.9097021560346744,0.004167592798399733,0.9105392156862744,3.343137254901961,0.9020164884135471,0.0402672433214493
tempscale_global_cp,2.0,convnext_tiny,0.09,0.9315403422982884,3.584352078239609,0.9070348966436985,0.0015003334074238373,0.9105392156862744,3.5355392156862746,0.89764371657754,0.0370634319661917
tempscale_global_cp,3.0,convnext_tiny,0.09,0.9290953545232272,3.459657701711492,0.9086463658590798,0.003111802622805082,0.9117647058823528,3.419117647058824,0.9009024064171123,0.038389150403593
tempscale_global_cp,4.0,convnext_tiny,0.09,0.9339853300733496,3.589242053789731,0.9081462547232718,0.0026116914869971364,0.9105392156862744,3.519607843137255,0.8980057932263814,0.0350435437205319
tempscale_global_cp,5.0,convnext_tiny,0.09,0.9364303178484108,3.672371638141809,0.9074794398755279,0.0019448766392532457,0.9105392156862744,3.563725490196078,0.89700311942959,0.0349352067288257
global_cp,,convnext_tiny,0.1,0.9266503667481664,3.4621026894865525,0.9073683040675706,,0.9007352941176472,3.4276960784313726,0.8951927361853833,0.00439507747069
tempscale_global_cp,1.0,convnext_tiny,0.1,0.9193154034229828,3.215158924205379,0.9093131807068237,0.0019448766392530237,0.9019607843137256,3.178921568627451,0.9014594474153298,0.0436605341922219
tempscale_global_cp,2.0,convnext_tiny,0.1,0.9168704156479216,3.1442542787286065,0.9097021560346743,0.002333851967103673,0.9007352941176472,3.116421568627451,0.9022671568627452,0.0456410989073288
